course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
KHMR 101,Fundamentals of Khmer,4,,,Linguistic competency equivalent of a beginning Khmer speaker or consent of instructor,
KHMR 201,Intermediate Khmer,4,,,KHMR 102 or consent of instructor,
