course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
UNIV 150,Research Career Exploration,3,,,GE Foundation A2 - Written Communication,
UNIV 200,U.S. Military Basic Training,3,,,GE Foundation requirements,
UNIV 295,Associates BUILD Learning Community Seminar,1,,,"Instructor Consent, For students participating in the lower-division CSULB BUILD Associates Program Introductory seminar to support students’ health-focused career paths in biomedical and behavioral disciplines through professional development and research engagement with faculty mentors",
UNIV 296,Undergraduate Research Seminar: Entering Research I,1,,,,Admission to and concurrent enrollment in the Undergraduate Research Opportunity Program or consent of faculty director
UNIV 297,Undergraduate Research Seminar: Entering Research II,1,,,,Admission to and concurrent enrollment in the Undergraduate Research Opportunity Program or consent of faculty director
UNIV 300,Selected Topics in Civic Engagement in American Society,3,,,"GE Foundation requirements, one or more Exploration courses, and upper-division standing",
UNIV 301,Special Topics in Global Issues,3,,,"Completion of GE foundation requirements, and one or more exploration courses, plus upper-division standing",
UNIV 395,Scholars 1 BUILD Learning Community Seminar,1,,,Instructor consent,
UNIV 495,BUILD Learning Community Seminar,1,,,UNIV 395 ; Instructor consent,
