course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
CLSC 250,Race and Ethnicity in the Ancient Mediterranean,3,,,One GE Foundation course,
CLSC 490,Selected Topics in Classics,,,,Consent of instructor,
CLSC 499,Directed Studies,,,,Consent of instructor,
CLSC 598,Directed Readings in Classics,,,,Graduate standing and consent of instructor,
