term,subject,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,LING,413,LING 413,LANGUAGE & CULTURE,3,,02,6256,Spring_2026|LING 413|02|6256,FALSE,\N,,SEM,TuTh,11-12:15PM,available,ONLINE-ONLY,Naqvi S,Class instruction is: Synch. Online - Meet Times.Class offered with ANTH-413-02
Spring_2026,LING,420,LING 420,PHONOLOGY,3,,01,1395,Spring_2026|LING 420|01|1395,FALSE,\N,,SEM,MW,2-3:15PM,,LA3-204,Sandoval Sanchez S,Class instruction is: Face to Face - On Campus.Reserved Seats Contact Dept Office
Spring_2026,LING,421,LING 421,SYNTAX,3,,01,1396,Spring_2026|LING 421|01|1396,FALSE,\N,,SEM,TuTh,12:30-1:45PM,available,SPA-209,Ahland C,Class instruction is: Face to Face - On Campus.
Spring_2026,LING,425,LING 425,EDUCATION ACROSS CULTURES,3,GE: 4UD (UDD),01,2997,Spring_2026|LING 425|01|2997,FALSE,\N,,SEM,MW,3:30-4:45PM,available,LA5-248,Sharifi A,Class instruction is: Face to Face - On Campus.Class offered with ANTH-421-01
Spring_2026,LING,438,LING 438,PSYCHOLINGUISTICS,3,,01,3005,Spring_2026|LING 438|01|3005,FALSE,\N,,SEM,MW,11-12:15PM,,PSY-148,Fender M,Class instruction is: Face to Face - On Campus.Class offered with PSY-438-01
Spring_2026,LING,450,LING 450,TEACHING L2 LISTENING/SPEAKING,3,,01,9177,Spring_2026|LING 450|01|9177,FALSE,\N,,LEC,Th,5-7:45PM,,PSY-201,Hatami S,Class instruction is: Face to Face - On Campus.Reserved Seats Contact Dept Office
Spring_2026,LING,470,LING 470,LANG GENDER CROSS CULT PERSPEC,3,,01,6157,Spring_2026|LING 470|01|6157,FALSE,\N,,SEM,MW,9:30-10:45AM,,LA3-120,Naqvi S,"Class instruction is: Face to Face - On Campus.Class offered with ANTH-475-01,WGSS-475-01"
Spring_2026,LING,472,LING 472,LANGUAGE AND SOCIAL JUSTICE,3,GE: 4UD (UDD); GWAR: WI,01,8567,Spring_2026|LING 472|01|8567,FALSE,\N,,LEC,MW,2-3:15PM,,LA5-250,Bax A,Class instruction is: Face to Face - On Campus.
Spring_2026,LING,472,LING 472,LANGUAGE AND SOCIAL JUSTICE,3,GE: 4UD (UDD); GWAR: WI,02,6089,Spring_2026|LING 472|02|6089,FALSE,\N,,LEC,MW,12:30-1:45PM,,LA5-250,Bax A,Class instruction is: Face to Face - On Campus.
Spring_2026,LING,486,LING 486,SECOND LANGUAGE TEACHING METHD,3,,01,5770,Spring_2026|LING 486|01|5770,FALSE,\N,310,SEM,Th,12:30-3:15PM,available,SPA-208,Hatami S,Class instruction is: Face to Face - On Campus.
Spring_2026,LING,499,LING 499,DIRECTED STUDIES IN LINGUISTIC,1,,01,4097,Spring_2026|LING 499|01|4097,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Abbuhl R,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,499,LING 499,DIRECTED STUDIES IN LINGUISTIC,1,,02,4098,Spring_2026|LING 499|02|4098,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Ahland M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,499,LING 499,DIRECTED STUDIES IN LINGUISTIC,1,,03,4099,Spring_2026|LING 499|03|4099,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Fender M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,499,LING 499,DIRECTED STUDIES IN LINGUISTIC,1,,04,4100,Spring_2026|LING 499|04|4100,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Bax A,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
