term,subject,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Summer_2026,STAT,381,STAT 381,MATHEMATICAL STATISTICS,3,,01,10158,Summer_2026|STAT 381|01|10158,FALSE,\N,310,SEM,MWTh,5-7:30PM,available,NA,Staff,Class instruction is: Face to Face - On Campus.
