term,subject,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Summer_2026,HRM,360,HRM 360,ORGANIZATIONAL BEHAVIOR,3,,03,10977,Summer_2026|HRM 360|03|10977,FALSE,\N,311,LEC,MW,8:30-12:35PM,available,COB-217,Arnold J,Class instruction is: Hybrid (Face to Face & Synch).
Summer_2026,HRM,360,HRM 360,ORGANIZATIONAL BEHAVIOR,3,,03,\N,Summer_2026|HRM 360|03|NOCLASS|541d2bbc8d8f96ff,FALSE,\N,,,MW,8:30-12:35PM,,ONLINE-ONLY,Staff,additional meeting detail
Summer_2026,HRM,652,HRM 652,SEM IN HUMAN RESOURCE MGMT,3,,03,10987,Summer_2026|HRM 652|03|10987,FALSE,\N,311,SEM,MW,6-10:00PM,available,COB-217,Hedger E,Class instruction is: Hybrid (Face to Face & Synch).EMBA Only
Summer_2026,HRM,652,HRM 652,SEM IN HUMAN RESOURCE MGMT,3,,03,\N,Summer_2026|HRM 652|03|NOCLASS|2af6f9bb87c6088d,FALSE,\N,,,MW,6-10:00PM,,ONLINE-ONLY,Staff,additional meeting detail
Summer_2026,HRM,360,HRM 360,ORGANIZATIONAL BEHAVIOR,3,,04,10978,Summer_2026|HRM 360|04|10978,FALSE,\N,311,LEC,MW,1-4:45PM,available,COB-217,Staff,Class instruction is: Hybrid (Face to Face & Synch).
Summer_2026,HRM,360,HRM 360,ORGANIZATIONAL BEHAVIOR,3,,04,\N,Summer_2026|HRM 360|04|NOCLASS|743fb92bf127aa2b,FALSE,\N,,,MW,1-4:45PM,,ONLINE-ONLY,Staff,additional meeting detail
Summer_2026,HRM,652,HRM 652,SEM IN HUMAN RESOURCE MGMT,3,,01,10423,Summer_2026|HRM 652|01|10423,FALSE,\N,309,SEM,M,6-8:45PM,,ONLINE-ONLY,Zanhour M,"Class instruction is: Online - Mixed Meet Times.Class enrollment for OMBA students ONLYMeeting Dates: 6/1, 6/8, 6/15, 6/22, 6/29, 7/6, 7/13"
Summer_2026,HRM,652,HRM 652,SEM IN HUMAN RESOURCE MGMT,3,,01,\N,Summer_2026|HRM 652|01|NOCLASS|986aeb9823ba77f8,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
