term,subject,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Summer_2026,EMER,548,EMER 548,"RSK, CRSIS, & INTER-AGCY COMM",3,,01,10988,Summer_2026|EMER 548|01|10988,FALSE,\N,305,LEC,NA,NA,available,ONLINE-ONLY,Gutierrez M,Class instruction is: Asynch. Online-No Meet Times.
Summer_2026,EMER,605,EMER 605,POP HLTH CONSTRCTS EMER SERVCS,3,,01,10989,Summer_2026|EMER 605|01|10989,FALSE,\N,305,LEC,NA,NA,available,ONLINE-ONLY,Jensen S,Class instruction is: Asynch. Online-No Meet Times.
