course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
HIND 101,Fundamentals of Hindi and Urdu Language and Culture I,4,,,,One GE Foundation course
HIND 102,Fundamentals of Hindi and Urdu Language and Culture II,4,,,,One GE Foundation course
