term,subject_code,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,HM,475,HM 475,MANAGING EVENTS IN HOSPITALITY,3,,04,\N,Spring_2026|HM 475|04|NOCLASS|82ae649b65f375ad,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Martinez S,additional meeting detail
Spring_2026,HM,476,HM 476,HOTEL/REST FINANCIAL MGMT.,3,,01,8006,Spring_2026|HM 476|01|8006,FALSE,\N,309,LEC,W,2-3:15PM,available,COB-114,Joe S,Class instruction is: Hybrid(Face to Face & Async).
Spring_2026,HM,476,HM 476,HOTEL/REST FINANCIAL MGMT.,3,,01,\N,Spring_2026|HM 476|01|NOCLASS|298ab7fb1cae5388,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Joe S,additional meeting detail
Spring_2026,HM,477,HM 477,RESTAURANT AND DINING MGMT,3,,02,7916,Spring_2026|HM 477|02|7916,FALSE,\N,305,SEM,NA,NA,,ONLINE-ONLY,Durrani A,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,HM,479,HM 479,LDRSHP STRAT MGMT HOSPITALITY,3,,01,5261,Spring_2026|HM 479|01|5261,FALSE,\N,305,SEM,M,7-9:45PM,,FCS-122,Durrani A,Class instruction is: Face to Face - On Campus.
Spring_2026,HM,492J,HM 492J,INTERNSHIP IN HOSPITALITY MGT,3,,01,7934,Spring_2026|HM 492J|01|7934,FALSE,\N,"307,1,10,27",SEM,Tu,5-6:50PM,,FCS-123,Blecher L,Instructor Consent RequiredClass instruction is: Hybrid(Face to Face & Async).
Spring_2026,HM,492J,HM 492J,INTERNSHIP IN HOSPITALITY MGT,3,,01,\N,Spring_2026|HM 492J|01|NOCLASS|0e9c6aa2f8a059b3,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Blecher L,additional meeting detail
Spring_2026,HM,497,HM 497,DIRECTED STUDIES,1,,01,5912,Spring_2026|HM 497|01|5912,FALSE,\N,,SUP,TBA,NA,available,ONLINE-ONLY,Taylor S,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,HM,572,HM 572,ADVANCED HOTEL ADMINISTRATION,3,,01,6938,Spring_2026|HM 572|01|6938,FALSE,\N,,SEM,Th,4-6:45PM,available,FCS-106,Moon G,Class instruction is: Face to Face - On Campus.
Spring_2026,HM,577,HM 577,RESTAURANT & DINING MANAGEMENT,3,,02,7917,Spring_2026|HM 577|02|7917,FALSE,\N,305,SEM,NA,NA,available,ONLINE-ONLY,Durrani A,Class instruction is: Asynch. Online-No Meet Times.
