term,subject_code,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,NUTR,439,NUTR 439,NUTRITION & AGING,3,,01,\N,Spring_2026|NUTR 439|01|NOCLASS|af367bb2dab501f0,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,NUTR,461,NUTR 461,COMMUNITY NUTRITION,3,,01,3882,Spring_2026|NUTR 461|01|3882,FALSE,\N,307,LEC,Tu,9:30-10:45AM,,VEC-115,Dekofsky B,Class instruction is: Hybrid(Face to Face & Async).30 seats are reserved for Spring 2026 graduating NUTR seniors. Reserved seating will end on 11/30/2025
Spring_2026,NUTR,461,NUTR 461,COMMUNITY NUTRITION,3,,01,\N,Spring_2026|NUTR 461|01|NOCLASS|a3277176b87bfdb4,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,NUTR,468,NUTR 468,NUTRITION EXERCISE PERFORMANCE,3,,01,6532,Spring_2026|NUTR 468|01|6532,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Alencar M,Class instruction is: Asynch. Online-No Meet Times.Class offered with KIN-468-01
Spring_2026,NUTR,497,NUTR 497,DIRECTED STUDIES,1,,02,6110,Spring_2026|NUTR 497|02|6110,FALSE,\N,,SUP,TBA,NA,available,ONLINE-ONLY,Taylor S,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,NUTR,500,NUTR 500,NUTRITION ASSESSMENT,3,,01,8348,Spring_2026|NUTR 500|01|8348,FALSE,\N,,LEC,M,8-9:50AM,available,FCS-123,Jebo K,Class instruction is: Face to Face - On Campus.
Spring_2026,NUTR,500,NUTR 500,NUTRITION ASSESSMENT,3,,02,8350,Spring_2026|NUTR 500|02|8350,FALSE,\N,,ACT,M,10-11:50AM,available,FCS-123,Jebo K,Class instruction is: Face to Face - On Campus.
Spring_2026,NUTR,501,NUTR 501,RESEARCH METHODS,3,,01,8349,Spring_2026|NUTR 501|01|8349,FALSE,\N,,LEC,W,2-4:45PM,available,FCS-123,Moore D,Class instruction is: Face to Face - On Campus.
Spring_2026,NUTR,502,NUTR 502,FOODSERVICE FOR A DIVERSE POPU,3,,01,8351,Spring_2026|NUTR 502|01|8351,FALSE,\N,,LEC,W,8-9:50AM,available,FCS-112,Apoian A,Class instruction is: Face to Face - On Campus.
Spring_2026,NUTR,502,NUTR 502,FOODSERVICE FOR A DIVERSE POPU,3,,02,8706,Spring_2026|NUTR 502|02|8706,FALSE,\N,,LAB,W,10-12:45PM,available,FCS-112,Apoian A,Class instruction is: Face to Face - On Campus.
Spring_2026,NUTR,506,NUTR 506,"NUTR GENOMICS, PHARMACLGY, SUP",3,,01,10598,Spring_2026|NUTR 506|01|10598,FALSE,\N,306,SEM,W,6-8:45PM,available,ONLINE-ONLY,Hueglin S,Class instruction is: Synch. Online - Meet Times.
