term,subject_code,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,KIN,149A,KIN 149A,SELF DEFENSE I,1,,08,4881,Spring_2026|KIN 149A|08|4881,FALSE,\N,,ACT,MW,11-11:50AM,,KIN-150A,Muzila T,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,149A,KIN 149A,SELF DEFENSE I,1,,11,6946,Spring_2026|KIN 149A|11|6946,FALSE,\N,,ACT,F,10-11:50AM,,KIN-150A,Muzila T,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,151A,KIN 151A,WEIGHT TRAIN & COND I,1,,01,7532,Spring_2026|KIN 151A|01|7532,FALSE,\N,,ACT,TuTh,9-9:50AM,,KIN-106,Burkhardt E,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,151A,KIN 151A,WEIGHT TRAIN & COND I,1,,02,7533,Spring_2026|KIN 151A|02|7533,FALSE,\N,,ACT,MW,1-1:50PM,,KIN-106,Mali M,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,151A,KIN 151A,WEIGHT TRAIN & COND I,1,,09,2425,Spring_2026|KIN 151A|09|2425,FALSE,\N,,ACT,TuTh,1-1:50PM,,KIN-106,Burkhardt E,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,151A,KIN 151A,WEIGHT TRAIN & COND I,1,,10,3092,Spring_2026|KIN 151A|10|3092,FALSE,\N,,ACT,TuTh,11-11:50AM,available,KIN-106,Martinez E,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,151A,KIN 151A,WEIGHT TRAIN & COND I,1,,11,3363,Spring_2026|KIN 151A|11|3363,FALSE,\N,,ACT,MW,10-10:50AM,,KIN-106,Haley Peaslee D,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,151A,KIN 151A,WEIGHT TRAIN & COND I,1,,12,4111,Spring_2026|KIN 151A|12|4111,FALSE,\N,,ACT,MW,11-11:50AM,,KIN-106,Bang J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,151A,KIN 151A,WEIGHT TRAIN & COND I,1,,15,6829,Spring_2026|KIN 151A|15|6829,FALSE,\N,,ACT,MW,12-12:50PM,,KIN-106,Murphy M,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,151A,KIN 151A,WEIGHT TRAIN & COND I,1,,16,10740,Spring_2026|KIN 151A|16|10740,FALSE,\N,,ACT,F,10-11:50PM,,KIN-106,Eritzian D,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,152A,KIN 152A,YOGA I,1,,02,9085,Spring_2026|KIN 152A|02|9085,FALSE,\N,305,ACT,NA,NA,,ONLINE-ONLY,Fritzler A,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,152A,KIN 152A,YOGA I,1,,08,2226,Spring_2026|KIN 152A|08|2226,FALSE,\N,,ACT,F,10-11:50AM,,KIN-093,Fritzler A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,152A,KIN 152A,YOGA I,1,,09,2386,Spring_2026|KIN 152A|09|2386,FALSE,\N,,ACT,TuTh,11-11:50AM,,KIN-093,Fritzler A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,152A,KIN 152A,YOGA I,1,,15,3219,Spring_2026|KIN 152A|15|3219,FALSE,\N,,ACT,MW,11-11:50AM,available,KIN-060,Fritzler A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,152A,KIN 152A,YOGA I,1,,16,3279,Spring_2026|KIN 152A|16|3279,FALSE,\N,,ACT,W,2-3:50PM,,KIN-093,Fritzler A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,152A,KIN 152A,YOGA I,1,,17,6718,Spring_2026|KIN 152A|17|6718,FALSE,\N,,ACT,M,2-3:50PM,available,KIN-093,Fritzler A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,152A,KIN 152A,YOGA I,1,,19,12769,Spring_2026|KIN 152A|19|12769,FALSE,\N,305,ACT,NA,NA,available,ONLINE-ONLY,Fritzler A,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.Reserved for Students of previously cancelled KIN 152A section 01.
Spring_2026,KIN,156,KIN 156,SPORTS APPRECIATION,3,GE: 4C (D3),03,4596,Spring_2026|KIN 156|03|4596,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Kress J,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,156,KIN 156,SPORTS APPRECIATION,3,GE: 4C (D3),04,4600,Spring_2026|KIN 156|04|4600,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Kress J,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,156,KIN 156,SPORTS APPRECIATION,3,GE: 4C (D3),05,4601,Spring_2026|KIN 156|05|4601,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Kress J,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,156,KIN 156,SPORTS APPRECIATION,3,GE: 4C (D3),06,4602,Spring_2026|KIN 156|06|4602,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Tsangaris C,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,157,KIN 157,FITNESS FOR LIVING,3,"GE: 5B-NL (B2), E",01,2215,Spring_2026|KIN 157|01|2215,FALSE,\N,1,LEC,MW,10-10:50AM,,HHS1-100,Pascale G,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,157,KIN 157,FITNESS FOR LIVING,3,"GE: 5B-NL (B2), E",02,2216,Spring_2026|KIN 157|02|2216,FALSE,\N,1,ACT,M,11-11:50AM,,KIN-107,Pascale G,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,157,KIN 157,FITNESS FOR LIVING,3,"GE: 5B-NL (B2), E",02,\N,Spring_2026|KIN 157|02|NOCLASS|9bb95ead918c4a0e,FALSE,\N,,,W,11-11:50AM,,KIN-088,Staff,additional meeting detail
Spring_2026,KIN,161A,KIN 161A,BASKETBALL I,1,,02,2660,Spring_2026|KIN 161A|02|2660,FALSE,\N,,ACT,MW,12-12:50PM,,KIN-052,Lenzen B,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,167A,KIN 167A,SOCCER I,1,,01,2227,Spring_2026|KIN 167A|01|2227,FALSE,\N,,ACT,MW,10-10:50AM,,FLD-117,Williams N,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,167A,KIN 167A,SOCCER I,1,,02,2295,Spring_2026|KIN 167A|02|2295,FALSE,\N,,ACT,MW,1-1:50PM,available,FLD-117,Vargas N,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,172A,KIN 172A,VOLLEYBALL I,1,,01,7534,Spring_2026|KIN 172A|01|7534,FALSE,\N,,ACT,TuTh,12-12:50PM,,KIN-052,Nommensen A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,172B,KIN 172B,VOLLEYBALL II,1,,02,8003,Spring_2026|KIN 172B|02|8003,FALSE,\N,,ACT,MW,11-11:50AM,,KIN-001,Murphy M,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,188,KIN 188,SALSA,1,,02,7892,Spring_2026|KIN 188|02|7892,FALSE,\N,,ACT,MW,1-1:50PM,,KIN-093,Fritzler A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,198J,KIN 198J,MAT PILATES LEVEL I,1,,02,4253,Spring_2026|KIN 198J|02|4253,FALSE,\N,,ACT,TuTh,10-10:50AM,,KIN-060,Fritzler A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,198J,KIN 198J,MAT PILATES LEVEL I,1,,03,7535,Spring_2026|KIN 198J|03|7535,FALSE,\N,,ACT,MW,8-8:50AM,,KIN-060,Fritzler A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,198J,KIN 198J,MAT PILATES LEVEL I,1,,04,10717,Spring_2026|KIN 198J|04|10717,FALSE,\N,305,ACT,NA,NA,,ONLINE-ONLY,Fritzler A,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,198L,KIN 198L,STRETCH AND RELAXATION,1,,02,4254,Spring_2026|KIN 198L|02|4254,FALSE,\N,,ACT,MW,10-10:50AM,,KIN-093,Lenzen B,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,198L,KIN 198L,STRETCH AND RELAXATION,1,,05,5100,Spring_2026|KIN 198L|05|5100,FALSE,\N,,ACT,MW,12-12:50PM,,KIN-093,Paillon S,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,198L,KIN 198L,STRETCH AND RELAXATION,1,,06,6719,Spring_2026|KIN 198L|06|6719,FALSE,\N,,ACT,M,4-5:50PM,,KIN-093,Tuttle A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,198L,KIN 198L,STRETCH AND RELAXATION,1,,07,7805,Spring_2026|KIN 198L|07|7805,FALSE,\N,,ACT,Tu,3:30-5:20PM,,KIN-093,Burkhardt E,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,198L,KIN 198L,STRETCH AND RELAXATION,1,,08,12768,Spring_2026|KIN 198L|08|12768,FALSE,\N,310,ACT,TuTh,12-12:50PM,available,KIN-093,Haley Peaslee D,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,KIN,198M,KIN 198M,PICKLEBALL,1,,01,7537,Spring_2026|KIN 198M|01|7537,FALSE,\N,,ACT,MW,11-11:50AM,,KIN-052,Williams N,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,201,KIN 201,INTRODUCTION TO KINESIOLOGY,3,,01,4029,Spring_2026|KIN 201|01|4029,FALSE,\N,,LEC,F,9-11:45AM,,HSCI-102,Heynen A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,210,KIN 210,EMERGENCY CARE,3,,05,11167,Spring_2026|KIN 210|05|11167,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Donlin A,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,210,KIN 210,EMERGENCY CARE,3,,06,11168,Spring_2026|KIN 210|06|11168,FALSE,\N,307,ACT,W,10-11:50AM,,KIN-062,Donlin A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,237,KIN 237,TECH & ANALYSIS AQUATIC SKILLS,2,,03,6430,Spring_2026|KIN 237|03|6430,FALSE,\N,"310,1,15,27",LEC,M,11-11:50AM,available,SWM-100,Spina K,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,237,KIN 237,TECH & ANALYSIS AQUATIC SKILLS,2,,04,6431,Spring_2026|KIN 237|04|6431,FALSE,\N,"310,1,15",LAB,M,10-10:50AM,available,SWM-102,Spina K,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,237,KIN 237,TECH & ANALYSIS AQUATIC SKILLS,2,,04,\N,Spring_2026|KIN 237|04|NOCLASS|dce328e6087606fc,FALSE,\N,,,W,10-11:50AM,,SWM-102,Staff,additional meeting detail
Spring_2026,KIN,241,KIN 241,TECHNIQUES OF RACQUET SPORTS,2,,01,9041,Spring_2026|KIN 241|01|9041,FALSE,\N,,LEC,Tu,8-8:50AM,available,KIN-063,Blackney D,Class instruction is: Face to Face - On Campus.First day of class will meet in KIN-063
Spring_2026,KIN,241,KIN 241,TECHNIQUES OF RACQUET SPORTS,2,,02,10825,Spring_2026|KIN 241|02|10825,FALSE,\N,,LAB,Tu,9-9:50AM,available,CTS-106A,Blackney D,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,241,KIN 241,TECHNIQUES OF RACQUET SPORTS,2,,02,\N,Spring_2026|KIN 241|02|NOCLASS|a2420ed788a2f042,FALSE,\N,,,Th,8-9:50AM,,CTS-106A,Blackney D,additional meeting detail
Spring_2026,KIN,242,KIN 242,TECHNIQUES OF FIELD SPORTS ACT,2,,01,9042,Spring_2026|KIN 242|01|9042,FALSE,\N,,LEC,Tu,10-10:50AM,available,KIN-062,Ingram J,Class instruction is: Face to Face - On Campus.First day of class will meet in KIN-062
Spring_2026,KIN,242,KIN 242,TECHNIQUES OF FIELD SPORTS ACT,2,,02,10826,Spring_2026|KIN 242|02|10826,FALSE,\N,,LAB,Tu,11-11:50AM,available,FLD-115,Ingram J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,242,KIN 242,TECHNIQUES OF FIELD SPORTS ACT,2,,02,\N,Spring_2026|KIN 242|02|NOCLASS|d5aed0677898744b,FALSE,\N,,,Th,10-11:50AM,,FLD-115,Staff,additional meeting detail
Spring_2026,KIN,263,KIN 263,TECHNIQUES OF PHYSICAL FITNESS,2,,01,2199,Spring_2026|KIN 263|01|2199,FALSE,\N,"15,27",SEM,M,8-8:50AM,available,KIN-088,Rodgers J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,263,KIN 263,TECHNIQUES OF PHYSICAL FITNESS,2,,02,2200,Spring_2026|KIN 263|02|2200,FALSE,\N,"15,27",LAB,M,9-9:50AM,available,KIN-088,Rodgers J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,263,KIN 263,TECHNIQUES OF PHYSICAL FITNESS,2,,02,\N,Spring_2026|KIN 263|02|NOCLASS|95498ce02658b050,FALSE,\N,,,W,8-8:50AM,,KIN-088,Staff,additional meeting detail
Spring_2026,KIN,263,KIN 263,TECHNIQUES OF PHYSICAL FITNESS,2,,02,\N,Spring_2026|KIN 263|02|NOCLASS|e395086aab4963ef,FALSE,\N,,,W,9-9:50AM,,KIN-088,Staff,additional meeting detail
Spring_2026,KIN,300,KIN 300,BIOMECHANICS OF HUMAN MOVEMENT,3,GE: 2UD/5UD (UDB),01,2172,Spring_2026|KIN 300|01|2172,FALSE,\N,"1,17,21,27,307",SEM,M,9-9:50AM,,COB-140A,Valenzuela K,Class instruction is: Hybrid(Face to Face & Async).Some seats are reserved for Spring 2026 KIN FIT Transfer students and KIN EXSC Transfer Students . Reserved seating will end on 12/17/25Some seats are reserved for Spring 2026 KIN SPL graduating Seniors and KIN PETE graduating seniors. Reserved seating will end on 12/17/25Some seats are reserved for Spring 2026 RC Dance Majors and Pre-Majors. Reserved seating will end on 12/17/25
Spring_2026,KIN,300,KIN 300,BIOMECHANICS OF HUMAN MOVEMENT,3,GE: 2UD/5UD (UDB),01,\N,Spring_2026|KIN 300|01|NOCLASS|64e5f2b09312fc5b,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Valenzuela K,additional meeting detail
Spring_2026,KIN,300,KIN 300,BIOMECHANICS OF HUMAN MOVEMENT,3,GE: 2UD/5UD (UDB),02,2201,Spring_2026|KIN 300|02|2201,FALSE,\N,27,LAB,M,10-12:50PM,,HSD-102A,Rohlfing A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,300,KIN 300,BIOMECHANICS OF HUMAN MOVEMENT,3,GE: 2UD/5UD (UDB),03,2202,Spring_2026|KIN 300|03|2202,FALSE,\N,27,LAB,M,1-3:50PM,,HSD-102A,Rohlfing A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,300,KIN 300,BIOMECHANICS OF HUMAN MOVEMENT,3,GE: 2UD/5UD (UDB),04,7753,Spring_2026|KIN 300|04|7753,FALSE,\N,27,LAB,W,10-12:50PM,,HSD-102A,Villanueva J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,300,KIN 300,BIOMECHANICS OF HUMAN MOVEMENT,3,GE: 2UD/5UD (UDB),05,3827,Spring_2026|KIN 300|05|3827,FALSE,\N,27,LAB,W,1-3:50PM,,HSD-102A,Villanueva J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,300,KIN 300,BIOMECHANICS OF HUMAN MOVEMENT,3,GE: 2UD/5UD (UDB),06,3828,Spring_2026|KIN 300|06|3828,FALSE,\N,27,LAB,Tu,1-3:50PM,,HSD-102A,Rohlfing A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,300,KIN 300,BIOMECHANICS OF HUMAN MOVEMENT,3,GE: 2UD/5UD (UDB),07,3892,Spring_2026|KIN 300|07|3892,FALSE,\N,27,LAB,Th,1-3:50PM,,HSD-102A,Villanueva J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,300,KIN 300,BIOMECHANICS OF HUMAN MOVEMENT,3,GE: 2UD/5UD (UDB),08,3893,Spring_2026|KIN 300|08|3893,FALSE,\N,27,LAB,Tu,9-11:50AM,,HSD-102A,Partida G,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,300,KIN 300,BIOMECHANICS OF HUMAN MOVEMENT,3,GE: 2UD/5UD (UDB),09,6395,Spring_2026|KIN 300|09|6395,FALSE,\N,27,LAB,Th,9-11:45AM,,HSD-102A,House R,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,301,KIN 301,EXERCISE PHYSIOLOGY,3,,13,11087,Spring_2026|KIN 301|13|11087,FALSE,\N,"1,12,17,21,27,309",SEM,W,8-8:50AM,,ONLINE-ONLY,Cotter J,Class instruction is: Online - Mixed Meet Times.Some seats are reserved for Spring 2026 KIN FIT Transfer students and KIN EXSC Transfer Students. Reserved seating will end on 12/17/25Some seats are reserved for Spring 2026 KIN SPL graduating Seniors and KIN PETE graduating seniors. Reserved seating will end on 12/17/25Some seats are reserved for Spring 2026 RC Dance Majors and Pre-Majors. Reserved seating will end on 12/17/25
Spring_2026,KIN,301,KIN 301,EXERCISE PHYSIOLOGY,3,,13,\N,Spring_2026|KIN 301|13|NOCLASS|dab96367816872b9,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,KIN,301,KIN 301,EXERCISE PHYSIOLOGY,3,,14,11088,Spring_2026|KIN 301|14|11088,FALSE,\N,"12,27,310",LAB,M,9-11:45AM,,KIN-121,Partida G,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,301,KIN 301,EXERCISE PHYSIOLOGY,3,,15,11089,Spring_2026|KIN 301|15|11089,FALSE,\N,"12,27,310",LAB,W,9-11:45AM,,KIN-121,Shimizu C,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,301,KIN 301,EXERCISE PHYSIOLOGY,3,,16,11090,Spring_2026|KIN 301|16|11090,FALSE,\N,"12,27,310",LAB,Tu,9-11:45AM,,KIN-121,Shimizu C,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,301,KIN 301,EXERCISE PHYSIOLOGY,3,,17,11091,Spring_2026|KIN 301|17|11091,FALSE,\N,"12,27,310",LAB,Tu,12-2:45PM,,KIN-121,Tafolla I,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,301,KIN 301,EXERCISE PHYSIOLOGY,3,,18,11092,Spring_2026|KIN 301|18|11092,FALSE,\N,"12,27,310",LAB,Th,12-2:45PM,,KIN-121,Martinez E,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,301,KIN 301,EXERCISE PHYSIOLOGY,3,,19,11093,Spring_2026|KIN 301|19|11093,FALSE,\N,"12,27,310",LAB,Tu,7-9:45PM,,KIN-121,Vreugdenhil J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,301,KIN 301,EXERCISE PHYSIOLOGY,3,,20,11094,Spring_2026|KIN 301|20|11094,FALSE,\N,"12,27,310",LAB,M,12-2:45PM,,KIN-121,Partida G,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,301,KIN 301,EXERCISE PHYSIOLOGY,3,,21,11096,Spring_2026|KIN 301|21|11096,FALSE,\N,"12,27,310",LAB,W,12-2:45PM,,KIN-121,Tafolla I,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,302,KIN 302,STRUCTURAL KINESIOLOGY,3,,01,8724,Spring_2026|KIN 302|01|8724,FALSE,\N,,LEC,Tu,11-12:50PM,,KIN-083,Valenzuela K,"Class instruction is: Face to Face - On Campus.All seats are reserved for Spring 2026 KIN EXSC, FIT, SPL graduating seniors. Reserved seating will end on 11/24/25"
Spring_2026,KIN,302,KIN 302,STRUCTURAL KINESIOLOGY,3,,01,\N,Spring_2026|KIN 302|01|NOCLASS|57a8a314a398ed8b,FALSE,\N,,,Tu,11-12:50PM,,KIN-051A,Staff,additional meeting detail
Spring_2026,KIN,302,KIN 302,STRUCTURAL KINESIOLOGY,3,,02,8725,Spring_2026|KIN 302|02|8725,FALSE,\N,307,LAB,Th,11-12:50PM,,KIN-083,Valenzuela K,Class instruction is: Hybrid(Face to Face & Async).
Spring_2026,KIN,302,KIN 302,STRUCTURAL KINESIOLOGY,3,,02,\N,Spring_2026|KIN 302|02|NOCLASS|b8f431cbc6083fea,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,KIN,312,KIN 312,MOTOR CONTROL & LEARNING,3,,13,11153,Spring_2026|KIN 312|13|11153,FALSE,\N,305,SEM,NA,NA,,ONLINE-ONLY,Wu W,Class instruction is: Asynch. Online-No Meet Times.Some seats are reserved for Spring 2026 RC Dance Majors and Pre-Majors. Reserved seating will end on 12/17/25
Spring_2026,KIN,312,KIN 312,MOTOR CONTROL & LEARNING,3,,15,11155,Spring_2026|KIN 312|15|11155,FALSE,\N,305,LAB,NA,NA,,ONLINE-ONLY,Wu W,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,312,KIN 312,MOTOR CONTROL & LEARNING,3,,16,11156,Spring_2026|KIN 312|16|11156,FALSE,\N,305,LAB,NA,NA,,ONLINE-ONLY,Le A,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,312,KIN 312,MOTOR CONTROL & LEARNING,3,,17,11157,Spring_2026|KIN 312|17|11157,FALSE,\N,305,LAB,NA,NA,,ONLINE-ONLY,Le A,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,312,KIN 312,MOTOR CONTROL & LEARNING,3,,18,11158,Spring_2026|KIN 312|18|11158,FALSE,\N,310,LAB,Th,9-11:45AM,,KIN-114,Rhodeman D,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,312,KIN 312,MOTOR CONTROL & LEARNING,3,,19,11159,Spring_2026|KIN 312|19|11159,FALSE,\N,310,LAB,W,1-3:45PM,,KIN-114,Vreugdenhil J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,312,KIN 312,MOTOR CONTROL & LEARNING,3,,20,11160,Spring_2026|KIN 312|20|11160,FALSE,\N,310,LAB,Th,2:30-5:15PM,,KIN-114,Vreugdenhil J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,312,KIN 312,MOTOR CONTROL & LEARNING,3,,21,11161,Spring_2026|KIN 312|21|11161,FALSE,\N,310,LAB,W,9-11:45AM,,KIN-114,Rhodeman D,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,312,KIN 312,MOTOR CONTROL & LEARNING,3,,22,11162,Spring_2026|KIN 312|22|11162,FALSE,\N,310,LAB,Tu,5-7:45PM,available,KIN-114,House R,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,315,KIN 315,MOTOR DEVELOPMENT,3,,01,2203,Spring_2026|KIN 315|01|2203,FALSE,\N,"1,17,21,27",SEM,M,8-9:50AM,available,HHS1-100,Pham P,Class instruction is: Face to Face - On Campus.All seats are reserved for Spring 2026 KIN EXSC students. Reserved seating will end on 11/24/25
Spring_2026,KIN,315,KIN 315,MOTOR DEVELOPMENT,3,,02,2204,Spring_2026|KIN 315|02|2204,FALSE,\N,"1,17,21,27",ACT,W,8-9:50AM,available,KIN-063,Pham P,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,320,KIN 320,ADAPTED PHYSICAL ACTIVITY,3,,03,6526,Spring_2026|KIN 320|03|6526,FALSE,\N,"310,1,15,21,27",SEM,M,10-11:50AM,,KIN-051B,Bittner M,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,320,KIN 320,ADAPTED PHYSICAL ACTIVITY,3,,04,6527,Spring_2026|KIN 320|04|6527,FALSE,\N,"310,1,15,21,27",ACT,W,10-10:50AM,,KIN-052,Bittner M,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,320,KIN 320,ADAPTED PHYSICAL ACTIVITY,3,,04,\N,Spring_2026|KIN 320|04|NOCLASS|1d7851abb5ff5ba2,FALSE,\N,,,W,11-11:50AM,,KIN-051B,Staff,additional meeting detail
Spring_2026,KIN,332,KIN 332,SOCIOCULTURAL DIMENSIONS SPORT,3,GWAR: WI,01,2205,Spring_2026|KIN 332|01|2205,FALSE,\N,"1,21,27",LEC,TuTh,11-12:15PM,,KIN-021,Fox K,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,332,KIN 332,SOCIOCULTURAL DIMENSIONS SPORT,3,GWAR: WI,02,2206,Spring_2026|KIN 332|02|2206,FALSE,\N,"1,21,27",LEC,MW,12:30-1:45PM,,KIN-051A,Fox K,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,332,KIN 332,SOCIOCULTURAL DIMENSIONS SPORT,3,GWAR: WI,03,9462,Spring_2026|KIN 332|03|9462,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Watkins D,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,332,KIN 332,SOCIOCULTURAL DIMENSIONS SPORT,3,GWAR: WI,04,3137,Spring_2026|KIN 332|04|3137,FALSE,\N,"1,21,27",LEC,NA,NA,,ONLINE-ONLY,Harris M,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,332,KIN 332,SOCIOCULTURAL DIMENSIONS SPORT,3,GWAR: WI,06,6545,Spring_2026|KIN 332|06|6545,FALSE,\N,"1,21,27",LEC,TuTh,2-3:15PM,,KIN-021,Heynen A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,332,KIN 332,SOCIOCULTURAL DIMENSIONS SPORT,3,GWAR: WI,07,7660,Spring_2026|KIN 332|07|7660,FALSE,\N,"1,21,27,305",LEC,NA,NA,,ONLINE-ONLY,Harris M,Class instruction is: Asynch. Online-No Meet Times.Some seats are reserved for KIN Transfer Students. Reserved seating will end on 1/10/26
Spring_2026,KIN,332,KIN 332,SOCIOCULTURAL DIMENSIONS SPORT,3,GWAR: WI,08,9678,Spring_2026|KIN 332|08|9678,FALSE,\N,"7,1,27,21,305",LEC,NA,NA,,ONLINE-ONLY,Harris M,Class instruction is: Asynch. Online-No Meet Times.Some seats are reserved for KIN Transfer Students. Reserved seating will end on 1/10/26
Spring_2026,KIN,332,KIN 332,SOCIOCULTURAL DIMENSIONS SPORT,3,GWAR: WI,09,12781,Spring_2026|KIN 332|09|12781,FALSE,\N,"1,21,305",LEC,NA,NA,,ONLINE-ONLY,Harris M,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,335,KIN 335,HISTORICAL CULTURAL FOUNDATION,3,,01,9086,Spring_2026|KIN 335|01|9086,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Heynen A,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,338,KIN 338,WOMEN IN SPORT,3,GE: 4UD (UDD),01,2379,Spring_2026|KIN 338|01|2379,TRUE,\N,"1,21,27,305",LEC,NA,NA,,ONLINE-ONLY,Fox K,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,338,KIN 338,WOMEN IN SPORT,3,GE: 4UD (UDD),02,2207,Spring_2026|KIN 338|02|2207,TRUE,\N,"1,21,27",LEC,TuTh,12:30-1:45PM,,HHS1-104,Fox K,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,338,KIN 338,WOMEN IN SPORT,3,GE: 4UD (UDD),03,3776,Spring_2026|KIN 338|03|3776,TRUE,\N,"1,21,27,310",LEC,MW,3:30-4:45PM,available,KIN-051A,Fox K,Class instruction is: Face to Face - On Campus.
