term,subject_code,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,CRJU,493,CRJU 493,INTERNSHIP,3,,07,6778,Spring_2026|CRJU 493|07|6778,FALSE,\N,"3,308",SEM,NA,NA,,OFF-CAMP,Tom K,Department Consent RequiredClass instruction is: Face to Face - Off Campus.
Spring_2026,CRJU,493,CRJU 493,INTERNSHIP,3,,08,12680,Spring_2026|CRJU 493|08|12680,FALSE,\N,"3,308",SEM,NA,NA,,OFF-CAMP,Perez N,Department Consent RequiredClass instruction is: Face to Face - Off Campus.
Spring_2026,CRJU,493,CRJU 493,INTERNSHIP,3,,09,12710,Spring_2026|CRJU 493|09|12710,FALSE,\N,"3,308",SEM,NA,NA,,OFF-CAMP,Vickovic S,Department Consent RequiredClass instruction is: Face to Face - Off Campus.
Spring_2026,CRJU,493,CRJU 493,INTERNSHIP,3,,10,12779,Spring_2026|CRJU 493|10|12779,FALSE,\N,"3,308",SEM,NA,NA,available,OFF-CAMP,Tolbert T,Department Consent RequiredClass instruction is: Face to Face - Off Campus.
Spring_2026,CRJU,497,CRJU 497,DIRECTED RESRCH/INDPNDNT STUDY,3,,01,4784,Spring_2026|CRJU 497|01|4784,FALSE,\N,3,SUP,TBA,NA,available,ONLINE-ONLY,Nash B,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,497,CRJU 497,DIRECTED RESRCH/INDPNDNT STUDY,3,,02,5778,Spring_2026|CRJU 497|02|5778,FALSE,\N,3,SUP,TBA,NA,,ONLINE-ONLY,Perez N,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,497,CRJU 497,DIRECTED RESRCH/INDPNDNT STUDY,3,,03,9295,Spring_2026|CRJU 497|03|9295,FALSE,\N,3,SUP,TBA,NA,available,ONLINE-ONLY,Schug R,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,497,CRJU 497,DIRECTED RESRCH/INDPNDNT STUDY,3,,04,10393,Spring_2026|CRJU 497|04|10393,FALSE,\N,3,SUP,TBA,NA,available,ONLINE-ONLY,Fischer R,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,497,CRJU 497,DIRECTED RESRCH/INDPNDNT STUDY,3,,05,10395,Spring_2026|CRJU 497|05|10395,FALSE,\N,3,SUP,TBA,NA,available,ONLINE-ONLY,Scott-Hayward C,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,498,CRJU 498,SENIOR THESIS,3,,01,10559,Spring_2026|CRJU 498|01|10559,FALSE,\N,,SUP,TBA,NA,,ONLINE-ONLY,Morgan S,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,498,CRJU 498,SENIOR THESIS,3,,02,12316,Spring_2026|CRJU 498|02|12316,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Diaz M,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,525,CRJU 525,ADV STATS FOR CRIM JUSTICE,3,,01,2600,Spring_2026|CRJU 525|01|2600,FALSE,\N,,LEC,Tu,4-6:45PM,available,ET-109,Perez N,Class instruction is: Face to Face - On Campus.
Spring_2026,CRJU,530,CRJU 530,"CJ ETHICS, VALUES, DIVERSITY",3,,03,12276,Spring_2026|CRJU 530|03|12276,FALSE,\N,"305,278",LEC,NA,NA,,ONLINE-ONLY,Ireland C,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,555,CRJU 555,LAW JUSTICE SOCIAL CONTROL,3,,01,5657,Spring_2026|CRJU 555|01|5657,FALSE,\N,,SEM,W,4-6:45PM,available,HSD-119,Van Brakle M,Class instruction is: Face to Face - On Campus.
Spring_2026,CRJU,601,CRJU 601,VICTIMOLOGY,3,,01,7435,Spring_2026|CRJU 601|01|7435,FALSE,\N,"279,305",LEC,NA,NA,,ONLINE-ONLY,Tolbert T,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,604,CRJU 604,HOMELAND SECURITY,3,,02,6048,Spring_2026|CRJU 604|02|6048,FALSE,\N,279,LEC,M,7-9:45PM,,HHS1-105,Khan S,Class instruction is: Face to Face - On Campus.
Spring_2026,CRJU,606,CRJU 606,DELINQUENCY JUVENILE JUST SYS,3,,01,7572,Spring_2026|CRJU 606|01|7572,FALSE,\N,"279,305",LEC,NA,NA,available,ONLINE-ONLY,Tom K,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,607,CRJU 607,WHITE COLLAR CRIME,3,,01,10378,Spring_2026|CRJU 607|01|10378,FALSE,\N,"279,305",LEC,NA,NA,,ONLINE-ONLY,McCluskey D,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,609,CRJU 609,DRUGS AND THE DRUG WAR,3,,01,7434,Spring_2026|CRJU 609|01|7434,FALSE,\N,279,SEM,Th,4-6:45PM,,HHS1-201,Diaz M,Class instruction is: Face to Face - On Campus.
Spring_2026,CRJU,640,CRJU 640,FORENSIC SCI IN THE CRIME LAB,3,,01,7998,Spring_2026|CRJU 640|01|7998,FALSE,\N,279,LEC,Tu,9:30-12:15PM,,SSC-045,Guluzian K,Class instruction is: Face to Face - On Campus.
Spring_2026,CRJU,642,CRJU 642,FORENSIC PSYCHOLOGY,3,,01,6753,Spring_2026|CRJU 642|01|6753,FALSE,\N,279,LEC,MW,11-12:15PM,,HHS1-204,Schug R,Class instruction is: Face to Face - On Campus.
Spring_2026,CRJU,643,CRJU 643,FORENSIC PATHOLOGY,3,,01,10325,Spring_2026|CRJU 643|01|10325,FALSE,\N,279,LEC,Th,7-9:45PM,,HHS1-105,Elias B,Class instruction is: Face to Face - On Campus.
Spring_2026,CRJU,660,CRJU 660,INTRO TO CRIME ANALYSIS,3,,01,6050,Spring_2026|CRJU 660|01|6050,FALSE,\N,"279,307",LEC,M,1-2:15PM,,ET-109,Ku Mazzeo E,Class instruction is: Hybrid(Face to Face & Async).
Spring_2026,CRJU,660,CRJU 660,INTRO TO CRIME ANALYSIS,3,,01,\N,Spring_2026|CRJU 660|01|NOCLASS|d0ec798cf289bb56,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,CRJU,662,CRJU 662,CRIME MAPPING,3,,01,10328,Spring_2026|CRJU 662|01|10328,FALSE,\N,279,LEC,Th,4-6:45PM,,ET-109,Martin K,Class instruction is: Face to Face - On Campus.
Spring_2026,CRJU,663,CRJU 663,INTELLIGENCE ANALYSIS,3,,01,10098,Spring_2026|CRJU 663|01|10098,FALSE,\N,279,LEC,M,5-6:15PM,,HHS1-204,Preciado V,Class instruction is: Hybrid(Face to Face & Async).
Spring_2026,CRJU,663,CRJU 663,INTELLIGENCE ANALYSIS,3,,01,\N,Spring_2026|CRJU 663|01|NOCLASS|6389539be88576da,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,CRJU,690,CRJU 690,S TOPICS CRIMINAL JUSTICE,3,,01,10103,Spring_2026|CRJU 690|01|10103,FALSE,\N,"279,9",LEC,TuTh,3:30-4:45PM,,ET-107,Nash B,"Media, Crime and the CJ SystemClass instruction is: Face to Face - On Campus."
Spring_2026,CRJU,691,CRJU 691,CJ INSTRUCTIONAL STRATEGIES,3,,01,4486,Spring_2026|CRJU 691|01|4486,FALSE,\N,309,SUP,TBA,NA,,ONLINE-ONLY,Diaz M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.Four face-to-face will be scheduled over the course of the semester
Spring_2026,CRJU,693,CRJU 693,INTERNSHIP,3,,01,12349,Spring_2026|CRJU 693|01|12349,FALSE,\N,"308,3",SEM,NA,NA,,OFF-CAMP,Martin K,Department Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,CRJU,695,CRJU 695,DIR READINGS/INDEPENDENT STUDY,1,,01,7156,Spring_2026|CRJU 695|01|7156,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Vickovic S,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,695,CRJU 695,DIR READINGS/INDEPENDENT STUDY,1,,02,9393,Spring_2026|CRJU 695|02|9393,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Diaz M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,697,CRJU 697,DIRECTED RESEARCH,3,,01,10120,Spring_2026|CRJU 697|01|10120,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Ku Mazzeo E,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,697,CRJU 697,DIRECTED RESEARCH,3,,02,12319,Spring_2026|CRJU 697|02|12319,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Morgan S,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,698,CRJU 698,THESIS II,3,,01,6890,Spring_2026|CRJU 698|01|6890,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Diaz M,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,698,CRJU 698,THESIS II,3,,02,6891,Spring_2026|CRJU 698|02|6891,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Perez N,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,698,CRJU 698,THESIS II,3,,03,6892,Spring_2026|CRJU 698|03|6892,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Scott-Hayward C,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,698,CRJU 698,THESIS II,3,,04,10121,Spring_2026|CRJU 698|04|10121,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Vickovic S,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,CRJU,698,CRJU 698,THESIS II,3,,05,10122,Spring_2026|CRJU 698|05|10122,FALSE,\N,305,SUP,TBA,NA,,ONLINE-ONLY,Schug R,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
