course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
COTA 400,Introduction to Interdisciplinary Arts: Theory and Practicum,3,,,"Junior, Senior or Graduate standing",
COTA 492A,COTA Internship,3,,,Upper division standing and declared College of Arts major and permission of instructor,
COTA 492B,COTA Internship,3,,,Upper division standing and declared College of Arts major and permission of instructor,
